"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","ETA1","Classe di età","POSIZPROF","Posizione professionale","CARATT_OCC","Carattere occupazione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2007-Q2","T2-2007",6011.764,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2007-Q4","T4-2007",5962.091,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2007-Q3","T3-2007",6029.372,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2008-Q2","T2-2008",5917.859,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2008-Q1","T1-2008",5966.66,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2008-Q4","T4-2008",5793.245,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2008-Q3","T3-2008",5825.397,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2009-Q1","T1-2009",5710.856,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2009-Q2","T2-2009",5691.978,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2009-Q4","T4-2009",5644.627,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2009-Q3","T3-2009",5660.422,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2010-Q2","T2-2010",5722.546,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2010-Q1","T1-2010",5681.052,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2010-Q4","T4-2010",5683.103,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2010-Q3","T3-2010",5707.309,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2011-Q1","T1-2011",5713.386,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2011-Q2","T2-2011",5703.301,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2011-Q4","T4-2011",5610.252,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2011-Q3","T3-2011",5623.274,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2012-Q2","T2-2012",5618.761,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2012-Q1","T1-2012",5624.575,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2012-Q4","T4-2012",5563.322,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2012-Q3","T3-2012",5614.961,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2013-Q1","T1-2013",5511.303,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2013-Q2","T2-2013",5515.223,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2013-Q4","T4-2013",5505.466,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2013-Q3","T3-2013",5502.108,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2014-Q2","T2-2014",5504.459,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2014-Q1","T1-2014",5493.059,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2014-Q4","T4-2014",5509.58,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2014-Q3","T3-2014",5492.362,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2015-Q1","T1-2015",5497.839,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2015-Q2","T2-2015",5473.445,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2015-Q4","T4-2015",5436.92,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2015-Q3","T3-2015",5479.885,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2016-Q2","T2-2016",5487.684,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2016-Q1","T1-2016",5439.05,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2016-Q4","T4-2016",5430.668,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2016-Q3","T3-2016",5430.735,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2017-Q1","T1-2017",5412.536,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2017-Q2","T2-2017",5335.13,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2017-Q4","T4-2017",5303.03,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2017-Q3","T3-2017",5309.94,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2018-Q2","T2-2018",5350.772,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2018-Q1","T1-2018",5284.961,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2018-Q4","T4-2018",5307.346,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M3G13","13-Mar-2019","2018-Q3","T3-2018",5329.861,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1992-Q4","T4-1992",6231.123,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1993-Q1","T1-1993",6166.916,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1993-Q2","T2-1993",6156.852,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1993-Q4","T4-1993",6150.523,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1993-Q3","T3-1993",6155.93,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1994-Q2","T2-1994",6065.13,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1994-Q1","T1-1994",6133.689,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1994-Q4","T4-1994",6007.434,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1994-Q3","T3-1994",6035.089,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1995-Q1","T1-1995",6041.402,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1995-Q2","T2-1995",6086.254,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1995-Q4","T4-1995",6091.334,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1995-Q3","T3-1995",6074.106,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1996-Q2","T2-1996",6106.556,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1996-Q1","T1-1996",6099.499,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1996-Q4","T4-1996",6062.19,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1996-Q3","T3-1996",6108.65,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1997-Q1","T1-1997",6047.717,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1997-Q2","T2-1997",6059.591,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1997-Q4","T4-1997",6038.548,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1997-Q3","T3-1997",6056.646,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1998-Q2","T2-1998",6079.278,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1998-Q1","T1-1998",6049.678,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1998-Q4","T4-1998",6129.269,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1998-Q3","T3-1998",6133.901,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1999-Q1","T1-1999",6125.114,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1999-Q2","T2-1999",6065.478,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1999-Q4","T4-1999",6051.406,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","1999-Q3","T3-1999",6069.149,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2000-Q2","T2-2000",6115.351,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2000-Q1","T1-2000",6060.813,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2000-Q4","T4-2000",6207.73,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2000-Q3","T3-2000",6183.85,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2001-Q1","T1-2001",6172.948,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2001-Q2","T2-2001",6164.025,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2001-Q4","T4-2001",6185.334,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2001-Q3","T3-2001",6207.405,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2002-Q2","T2-2002",6139.606,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2002-Q1","T1-2002",6176.813,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2002-Q4","T4-2002",6158.381,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2002-Q3","T3-2002",6174.486,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2003-Q1","T1-2003",6168.607,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2003-Q2","T2-2003",6224.317,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2003-Q4","T4-2003",6223.976,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2003-Q3","T3-2003",6157.16,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2004-Q2","T2-2004",6273.491,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2004-Q1","T1-2004",6271.072,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2004-Q4","T4-2004",6225.548,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2004-Q3","T3-2004",6278.812,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2005-Q1","T1-2005",6095.307,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2005-Q2","T2-2005",6051.075,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2005-Q4","T4-2005",5923.945,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2005-Q3","T3-2005",5946.553,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2006-Q2","T2-2006",6014.523,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2006-Q1","T1-2006",5993.375,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2006-Q4","T4-2006",6011.508,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2006-Q3","T3-2006",5991.864,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2007-Q1","T1-2007",5962.038,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2007-Q2","T2-2007",6011.592,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2007-Q4","T4-2007",5962.182,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2007-Q3","T3-2007",6029.439,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2008-Q2","T2-2008",5917.943,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2008-Q1","T1-2008",5966.117,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2008-Q4","T4-2008",5793.613,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2008-Q3","T3-2008",5825.223,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2009-Q1","T1-2009",5710.738,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2009-Q2","T2-2009",5692.204,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2009-Q4","T4-2009",5644.57,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2009-Q3","T3-2009",5660.506,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2010-Q2","T2-2010",5722.684,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2010-Q1","T1-2010",5680.685,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2010-Q4","T4-2010",5683.253,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2010-Q3","T3-2010",5707.408,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2011-Q1","T1-2011",5712.578,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2011-Q2","T2-2011",5703.429,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2011-Q4","T4-2011",5610.576,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2011-Q3","T3-2011",5623.593,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2012-Q2","T2-2012",5618.763,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2012-Q1","T1-2012",5624.022,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2012-Q4","T4-2012",5563.559,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2012-Q3","T3-2012",5614.983,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2013-Q1","T1-2013",5511.276,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2013-Q2","T2-2013",5514.81,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2013-Q4","T4-2013",5506.012,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2013-Q3","T3-2013",5502.062,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2014-Q2","T2-2014",5504.01,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2014-Q1","T1-2014",5493.06,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2014-Q4","T4-2014",5509.954,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2014-Q3","T3-2014",5492.127,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2015-Q1","T1-2015",5497.903,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2015-Q2","T2-2015",5473.432,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2015-Q4","T4-2015",5437.148,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2015-Q3","T3-2015",5479.472,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2016-Q2","T2-2016",5487.538,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2016-Q1","T1-2016",5438.966,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2016-Q4","T4-2016",5431.25,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2016-Q3","T3-2016",5430.325,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2017-Q1","T1-2017",5412.115,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2017-Q2","T2-2017",5334.611,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y_GE15","15 anni e più","2","indipendenti","9","totale","2019M6G13","13-Giu-2019","2017-Q4","T4-2017",5304.668,,
